speaker,utt_id,utterance,emotion,sentiment,eda1,eda2,eda3,eda4,eda5,EDA,all_match,con_match,match
b'Ses04F_impro02_M',003,b'',fru,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_impro02_M',004,b'',sad,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',003,b'',sad,,sd,sd,sd,^q,sv,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro02_M',005,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',004,b'',xxx,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04F_impro02_M',006,b'',fru,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04F_impro02_F',005,b'',sad,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04F_impro02_M',007,b'',xxx,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',006,b'',sad,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_M',008,b'',fru,,sv,sv,na,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_impro02_F',007,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_M',009,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_M',010,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',008,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',009,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',010,b'',fru,,sd,sd,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_impro02_M',011,b'',xxx,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_impro02_F',011,b'',sad,,qw,qo,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses04F_impro02_M',012,b'',sad,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',012,b'',ang,,sd,sd,sv,qh,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro02_M',013,b'',fru,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04F_impro02_M',014,b'',fru,,sd,sd,^q,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_impro02_F',013,b'',fru,,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_M',015,b'',fru,,sd,fc,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04F_impro02_F',014,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_M',016,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',015,b'',fru,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses04F_impro02_M',017,b'',fru,,sd,sv,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_impro02_F',016,b'',fru,,sd,sd,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_impro02_M',018,b'',ang,,sd,sd,sd,^q,sv,sd,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses04F_impro02_F',017,b'',ang,,sv,fa,^q,ba,fc,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro02_M',019,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',018,b'',ang,,sd,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04F_impro02_M',020,b'',ang,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_impro02_F',019,b'',fru,,sd,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses04F_impro02_M',021,b'',ang,,sd,sd,sv,^q,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',020,b'',fru,,sd,sd,^q,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_impro02_M',022,b'',xxx,,qh,qy,^q,qw,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',021,b'',xxx,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_impro02_M',023,b'',fru,,sd,ad,ad,sv,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',022,b'',ang,,sv,qy,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Ses04F_impro02_M',024,b'',sad,,sd,qy,sd,^q,ny,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro02_M',025,b'',sad,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro02_F',023,b'',sad,,sd,sd,sd,^q,sv,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro02_M',026,b'',sad,,sv,sd,sv,^q,sd,sv,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses04F_impro02_F',024,b'',sad,,ba,sd,sv,fc,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',000,b'',xxx,,qw,qy,qw,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_1_M',001,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_F',000,b'',neu,,ba,sd,sd,sd,ba,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_1_M',002,b'',exc,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',003,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_F',001,b'',xxx,,br,qw,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_1_M',004,b'',xxx,,qy,qy,sd,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_1_F',002,b'',ang,,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_1_M',005,b'',neu,,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_1_F',003,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',006,b'',fru,,aa,sv,sv,sv,aa,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_1_F',004,b'',ang,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_1_M',007,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',008,b'',exc,,qy,qy,qy^d,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_1_F',005,b'',ang,,b,aa,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_1_M',009,b'',neu,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',010,b'',xxx,,sd,sd,na,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_1_M',011,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_F',006,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',012,b'',neu,,qy,qy,qy^d,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_1_F',007,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',013,b'',fru,,qy,sv,qy,sd,qy,qy,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_1_F',008,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',014,b'',neu,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_F',009,b'',fru,,sd,sd,sv,aa,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses04M_script02_1_M',015,b'',neu,,sd,sd,aa,aa,sv,aa,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04M_script02_1_F',010,b'',ang,,sd,sd,ad,ad,sd,ad,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04M_script02_1_M',016,b'',fru,,sv,aap_am,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_1_F',011,b'',fru,,sd,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_1_M',017,b'',xxx,,qw,qh,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_1_F',012,b'',ang,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_1_M',018,b'',exc,,sd,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_1_F',013,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',019,b'',fru,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_1_M',020,b'',exc,,sv,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_1_F',014,b'',neu,,qw,qo,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_1_M',021,b'',exc,,sv,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_1_F',015,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',022,b'',exc,,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_1_M',023,b'',exc,,sv,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_1_F',016,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',024,b'',sur,,qy^d,sd,qy,qy,bf,qy,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04M_script02_1_F',017,b'',ang,,b,aa,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_1_M',025,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_F',018,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',026,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_F',019,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',027,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',028,b'',exc,,sv,qy,qy,sd,qy,qy,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_1_M',029,b'',exc,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_1_M',030,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',031,b'',exc,,sv,sv,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_1_M',032,b'',exc,,sv,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_1_F',020,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_1_M',033,b'',exc,,qo,qo,qo,qw,qo,qo,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_1_F',021,b'',fru,,br,br,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04M_script02_2_F',000,b'',neu,,bf,sd,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_2_M',000,b'',neu,,qw,qo,qo,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_F',001,b'',xxx,,br,br,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04M_script02_2_M',001,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',002,b'',xxx,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_2_M',002,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',003,b'',xxx,,sv,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_2_M',003,b'',xxx,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_F',004,b'',xxx,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',004,b'',xxx,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',005,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',005,b'',fru,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',006,b'',ang,,ad,sd,ad,sd,sv,sd,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses04M_script02_2_M',006,b'',ang,,qw,qw,^q,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_F',007,b'',ang,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_M',007,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',008,b'',xxx,,sv,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_2_M',008,b'',xxx,,qw,qh,qw,qo,bh,qw,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses04M_script02_2_F',009,b'',ang,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',009,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',010,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',010,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',011,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',011,b'',xxx,,sv,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_M',012,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',012,b'',fru,,sv,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_2_M',013,b'',fru,,sv,sv,sd,ng,sv,sv,AllNotMatch,NotConMatch,ConfMatchSecond124
b'Ses04M_script02_2_F',013,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',014,b'',fru,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_2_F',014,b'',xxx,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_2_M',015,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',016,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',017,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',015,b'',xxx,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',018,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',019,b'',fru,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',016,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',017,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',020,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',018,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',021,b'',neu,,sd,sd,sd,qy^d,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',019,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',022,b'',xxx,,fc,qy,ny,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_F',020,b'',sad,,aa,nn,nn,nn,nn,nn,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_2_M',023,b'',xxx,,qy,qo,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_2_F',021,b'',sad,,aa,nn,nn,nn,nn,nn,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_2_M',024,b'',fru,,qw,qw,qy,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_F',022,b'',fru,,aa,nn,nn,nn,nn,nn,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_2_M',025,b'',fru,,qy^d,qy,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_2_F',023,b'',fru,,aa,nn,nn,nn,nn,nn,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_2_M',026,b'',fru,,qw,qh,qy,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_F',024,b'',fru,,aa,nn,nn,nn,nn,nn,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_2_M',027,b'',fru,,^2,qy,qy^d,qy,br,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses04M_script02_2_F',025,b'',ang,,aa,nn,nn,nn,nn,nn,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_2_M',028,b'',xxx,,qy,sd,qy,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04M_script02_2_F',026,b'',ang,,sd,sd,na,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_M',029,b'',ang,,sv,qo,sv,qy,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_2_M',030,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',031,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',027,b'',ang,,qw,qy,^q,^q,b,^q,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04M_script02_2_M',032,b'',fru,,aa,sv,sv,sd,aa,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',028,b'',ang,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_2_M',033,b'',fru,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',029,b'',ang,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04M_script02_2_M',034,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',030,b'',xxx,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_2_M',035,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',031,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',036,b'',xxx,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',032,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',037,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_F',033,b'',xxx,,sv,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_M',038,b'',sur,,bh,qy,b,qy,b,b,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses04M_script02_2_F',034,b'',xxx,,sv,qy,qy,qh,sv,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses04M_script02_2_M',039,b'',hap,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script02_2_F',035,b'',hap,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script02_2_M',040,b'',hap,,sd,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses04M_script02_2_F',036,b'',hap,,sd,qy,sd,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script02_2_M',041,b'',hap,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script02_2_F',037,b'',xxx,,sd,^2,sd,ng,sv,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_script02_2_M',042,b'',xxx,,sd,^2,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_impro02_M',000,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_F',000,b'',xxx,,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04M_impro02_M',001,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_F',001,b'',xxx,,sv,qy^d,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Ses04M_impro02_M',002,b'',fru,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_impro02_F',002,b'',fru,,sv,qy,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_impro02_M',003,b'',fru,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_impro02_F',003,b'',xxx,,sd,sv,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses04M_impro02_M',004,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_F',004,b'',xxx,,sd,ad,ad,ad,"fo_o_fw_""_by_bc",ad,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_impro02_M',005,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_F',005,b'',fru,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_M',006,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_F',006,b'',xxx,,sd,sd,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_impro02_M',007,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_M',008,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_M',009,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_F',007,b'',fru,,sd,sd,qy^d,^q,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_impro02_M',010,b'',fru,,sv,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_impro02_F',008,b'',fru,,sv,qy,ad,sv,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_impro02_M',011,b'',fru,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_impro02_F',009,b'',sad,,sv,sv,qy^d,sv,sd,sv,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses04M_impro02_F',010,b'',fru,,sv,sd,bf,sv,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_impro02_M',012,b'',fru,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04M_impro02_M',013,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_F',011,b'',fru,,qw,qy,qw,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_impro02_M',014,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_impro02_F',012,b'',fru,,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
